date,pm25_observed,pm25_trend,pm25_seasonal,pm25_resid,pm10_observed,pm10_trend,pm10_seasonal,pm10_resid,o3_observed,o3_trend,o3_seasonal,o3_resid,no2_observed,no2_trend,no2_seasonal,no2_resid,so2_observed,so2_trend,so2_seasonal,so2_resid,co_observed,co_trend,co_seasonal,co_resid
2014/8/21,188,156.739384,-25.360342,56.620959,60,87.285548,-20.206962,-7.078586,32,46.956164,6.462431,-21.418595,29,28.744178,-4.133213,4.389035,2,10.842466,-0.866358,-7.976108,7,12.726591,-1.271631,-4.45496
2014/8/22,113,156.451712,-31.892077,-11.559635,104,87.551301,-18.888012,35.336711,114,47.016438,15.790513,51.193049,36,28.656507,-4.296911,11.640405,3,10.757534,-1.608782,-6.148752,12,12.666317,-1.184873,0.518556
2014/8/23,187,155.988699,-26.794132,57.805433,31,87.644452,-31.436871,-25.207581,48,47.068493,5.363344,-4.431837,13,28.560616,-6.367003,-9.193614,2,10.617808,-1.427482,-7.190326,4,12.575906,-2.677567,-5.898339
2014/8/24,61,155.218836,-52.280205,-41.93863,33,87.419795,-28.561757,-25.858038,52,47.112329,11.691198,-6.803527,18,28.497603,-4.773395,-5.724207,1,10.456164,-2.16613,-7.290035,3,12.482755,-3.417521,-6.065234
2014/8/25,56,154.602397,-53.353264,-45.249133,53,87.178699,-23.373172,-10.805526,67,47.161644,7.6017,12.236656,29,28.409932,-4.433441,5.02351,2,10.319178,-1.431855,-6.887324,4,12.403303,-1.992864,-6.410439
2014/8/26,69,154.122945,-39.971301,-45.151644,77,86.507466,-25.07751,15.570044,103,47.238356,7.684805,48.076839,34,28.278425,-4.171797,9.893373,4,10.20137,-1.847522,-4.353848,6,12.266317,-2.315466,-3.95085
2014/8/27,129,153.164041,-38.639566,14.475525,85,85.849932,-25.455364,24.605432,63,47.287671,5.345536,10.366793,30,28.135959,-4.82682,6.690861,5,10.091781,-1.401347,-3.690434,9,12.195084,-2.8109,-0.384183
2014/8/28,166,152.164041,-43.919475,57.755433,79,85.874589,-21.035729,14.16114,75,47.257534,10.933207,16.809259,17,28.149658,-5.658783,-5.490874,2,10.1,-2.152748,-5.947252,9,12.186865,-2.892635,-0.294229
2014/8/29,164,152.191438,-36.069018,47.87758,100,85.978699,-12.798058,26.819359,30,47.224658,17.093024,-34.317682,27,28.12226,-3.489605,2.367345,2,10.064384,-1.488357,-6.576026,16,12.178645,-0.639667,4.461022
2014/8/30,204,152.290068,-13.824269,65.534201,67,85.978699,-22.706962,3.728263,60,47.221918,9.931837,2.846245,13,28.108562,-5.731843,-9.376719,1,10.036986,-2.119611,-6.917375,10,12.137549,-2.301083,0.163533
2014/8/31,168,152.185959,-28.157146,43.971187,91,85.86089,-19.180706,24.319816,43,47.254795,8.764486,-13.01928,28,28.070205,-4.886181,4.815975,2,9.971233,-1.584014,-6.387219,16,12.096454,-0.96227,4.865817
2014/9/1,182,151.961301,-29.626096,59.664794,25,85.537603,-23.16267,-37.374933,31,47.320548,11.173846,-27.494394,13,27.960616,-6.628875,-8.331742,1,9.817808,-2.300884,-6.516925,8,11.973166,-2.534873,-1.438293
2014/9/2,81,151.238014,-34.067648,-36.170366,45,85.46637,-19.484359,-20.98201,48,47.317808,23.007865,-22.325673,19,27.957877,-4.877048,-4.080828,3,9.79863,-1.541026,-5.257604,4,11.918371,-2.028708,-5.889663
2014/9/3,47,151.166781,-27.821758,-76.345023,67,85.614315,-7.069976,-11.544339,76,47.312329,20.927956,7.759715,33,27.988014,-2.135039,7.147026,2,9.842466,-1.827488,-6.014978,8,11.923851,-0.119804,-3.804046
2014/9/4,112,151.443493,3.803813,-43.247306,92,85.904726,-16.336414,22.431688,112,47.29863,14.006266,50.695103,24,28.070205,-4.459697,0.389491,6,9.919178,-1.844668,-2.07451,10,11.92933,-1.94743,0.0181
2014/9/5,167,151.961301,-21.115593,36.154292,95,86.159521,-15.520889,24.361369,94,47.334247,20.040209,26.625545,23,28.130479,-1.215176,-3.915303,9,9.952055,-1.593984,0.641929,14,11.945769,-1.446973,3.501205
2014/9/6,191,152.375,-23.059201,61.684201,106,85.921164,-14.952725,35.031561,86,47.378082,16.627157,21.994761,27,28.086644,-2.9732,1.886556,8,9.886301,-1.485351,-0.400951,11,11.912892,-2.181416,1.268524
2014/9/7,201,152.207877,-20.251308,69.043431,42,85.729384,-16.703864,-27.02552,48,47.383562,15.529021,-14.912583,12,28.009932,-1.500238,-14.509693,1,9.820548,-2.079568,-6.74098,4,11.858097,-2.248506,-5.609591
2014/9/8,42,151.77774,-30.749351,-79.028389,65,85.611575,-9.093329,-11.518247,88,47.416438,18.941807,21.641755,23,27.971575,-0.49453,-4.477045,3,9.752055,-1.686601,-5.065453,6,11.811522,-0.555062,-5.25646
2014/9/9,106,151.520205,-11.391751,-34.128454,77,85.400616,-20.649232,12.248616,95,47.39726,11.107788,36.494951,28,27.938699,-2.140388,2.20169,9,9.661644,-1.239969,0.578325,11,11.753988,-1.465564,0.711577
2014/9/10,143,151.120205,-30.391621,22.271415,97,85.534863,-17.232305,28.697442,53,47.347945,6.326358,-0.674303,37,28.004452,-3.270884,12.266432,12,9.691781,-0.784471,3.09269,16,11.743029,-0.842179,5.09915
2014/9/11,170,151.380479,-25.819703,44.439223,62,85.565,-18.580478,-4.984522,27,47.342466,4.916769,-25.259234,27,28.037329,-2.862436,1.825108,3,9.708219,-1.829486,-4.878733,7,11.737549,-1.759987,-2.977562
2014/9/12,156,151.528425,-26.858744,31.330319,70,85.625274,-6.814953,-8.810321,81,47.284932,17.837088,15.87798,25,28.103082,1.143043,-4.246125,4,9.754795,-1.562933,-4.191861,6,11.73207,-0.671631,-5.060439
2014/9/13,146,151.807877,-4.181803,-1.626073,57,85.647192,-7.120661,-21.526531,22,47.317808,10.921792,-36.2396,28,28.086644,-0.348053,0.261409,2,9.730137,-1.377288,-6.352849,5,11.73207,-1.002224,-5.729846
2014/9/14,110,151.824315,-3.808287,-38.016028,41,85.841712,-13.092579,-31.749134,36,47.241096,12.587773,-23.828869,22,28.105822,-0.174765,-5.931057,2,9.661644,-1.212933,-6.448711,3,11.696454,-1.410444,-7.28601
2014/9/15,63,152.027055,-17.351438,-71.675617,73,86.003356,-8.26541,-4.737947,16,47.276712,7.67065,-38.947362,35,28.119521,2.160623,4.719857,3,9.650685,-1.586078,-5.064607,4,11.688234,-1.408617,-6.279617
2014/9/16,112,152.347603,-10.624497,-29.723105,52,85.945822,-14.748058,-19.197764,24,47.276712,4.25033,-27.527043,29,28.135959,-0.585268,1.449309,2,9.645205,-1.767576,-5.87763,4,11.669056,-2.073229,-5.595827
2014/9/17,118,152.37774,-20.84984,-13.5279,72,86.093767,-18.839154,4.745387,59,47.257534,-2.004921,13.747387,34,28.185274,-0.093943,5.908669,2,9.634247,-1.984236,-5.650011,32,11.663577,-0.239896,20.576319
2014/9/18,145,152.47363,-36.057602,28.583972,93,86.348562,-19.018378,25.669816,57,47.265753,-1.920218,11.654464,29,28.234589,0.162678,0.602733,4,9.634247,-1.939165,-3.695082,11,11.652618,-2.154279,1.501661
2014/9/19,168,152.67363,-39.812854,55.139223,97,86.430753,-13.588012,24.157259,90,47.249315,3.332065,39.418619,30,28.22363,-1.247825,3.024194,3,9.623288,-1.44795,-5.175337,17,11.614262,-1.234873,6.620611
2014/9/20,192,152.638014,-27.379977,66.741963,92,86.395137,-3.337327,8.94219,52,47.230137,12.914486,-8.144623,25,28.174315,3.335052,-6.509367,10,9.60411,-0.040102,0.435993,24,11.584125,0.850744,11.565132
2014/9/21,179,152.468151,-8.46468,34.996529,87,86.255411,-10.016323,10.760912,16,47.120548,-3.663597,-27.456951,33,28.141438,-1.412436,6.270998,9,9.546575,-0.760041,0.213466,21,11.548508,-0.230763,9.682255
2014/9/22,176,152.17774,-17.641849,41.464109,64,86.088288,-4.93025,-17.158038,8,47.09589,-2.587341,-36.50855,22,28.092123,0.092586,-6.18471,1,9.508219,-1.961525,-6.546694,9,11.52933,-1.059302,-1.470028
2014/9/23,139,151.824315,-18.19847,5.374155,37,85.978699,-4.50719,-44.471508,34,47.010959,5.412431,-18.42339,16,28.056507,0.267701,-12.324207,1,9.510959,-1.92242,-6.588539,9,11.518371,-0.390581,-2.127791
2014/9/24,87,151.569521,-10.407374,-54.162146,87,85.721164,-1.586186,2.865021,26,46.991781,4.308778,-25.300559,27,27.968836,0.354915,-1.323751,1,9.467123,-1.477803,-6.98932,11,11.477275,0.361018,-0.838293
2014/9/25,187,151.07363,1.256096,34.670274,90,85.477329,-2.874314,7.396985,25,47.117808,6.216084,-28.333892,29,27.867466,3.285965,-2.153431,7,9.458904,-1.164703,-1.294201,13,11.419741,0.284077,1.296182
2014/9/26,198,150.67089,5.815229,41.513881,36,85.792397,-8.963126,-40.829271,34,47.106849,2.964486,-16.071335,25,27.82089,2.790075,-5.610965,1,9.434247,-1.830386,-6.60386,5,11.373166,-0.295603,-6.077562
2014/9/27,97,150.47089,-1.567191,-51.903699,90,86.143082,-6.020889,9.877807,23,47.109589,0.632065,-24.741655,34,27.881164,2.119299,3.999537,5,9.453425,-1.701708,-2.751717,11,11.356728,-0.293777,-0.062951
2014/9/28,153,150.640753,-4.081347,6.440593,61,86.501986,-6.356962,-19.145024,30,47.161644,1.050102,-18.211746,21,27.92226,1.957427,-8.879687,2,9.486301,-1.014988,-6.471313,7,11.364947,-0.457704,-3.907243
2014/9/29,116,150.953082,-4.398698,-30.554384,46,86.444452,-9.315181,-31.129271,18,47.139726,1.969052,-31.108778,20,27.903082,0.802175,-8.705258,4,9.461644,-1.320182,-4.141462,4,11.356728,-1.117065,-6.239663
2014/9/30,77,150.925685,-15.823812,-58.101872,91,86.365,-9.162898,13.797898,1,47.068493,-9.050583,-37.01791,30,27.886644,-0.951478,3.064834,2,9.445205,-0.970536,-6.474669,8,11.348508,-1.618663,-1.729846
2014/10/1,164,150.733904,-12.177694,25.44379,69,86.123904,-11.748971,-5.374933,16,46.986301,-8.112683,-22.873618,23,27.851027,-2.281843,-2.569185,3,9.412329,-1.425719,-4.98661,8,11.326591,-1.617065,-1.709526
2014/10/2,142,150.547603,-20.503949,11.956347,97,86.030753,-8.920661,19.889907,6,47.005479,-3.278665,-37.726814,30,27.842808,-1.697596,3.854788,3,9.40411,-1.675947,-4.728163,17,11.300715,-0.865593,6.564878
2014/10/3,192,150.57226,-12.92678,54.35452,79,85.915685,-16.720432,9.804747,24,47.049315,-10.531861,-12.517454,21,27.840068,-2.859012,-3.981057,2,9.39589,-1.303654,-6.092236,11,11.284277,-1.529977,1.2457
2014/10/4,168,150.687329,-25.65121,42.963881,35,85.921164,-12.136414,-38.78475,31,47.027397,-8.191907,-7.83549,19,27.851027,-1.104902,-7.746125,1,9.390411,-1.436183,-6.954228,7,11.256575,-1.359175,-2.8974
2014/10/5,96,150.805137,-9.973584,-44.831553,43,85.726644,-6.610615,-36.116029,32,46.994521,-13.024099,-1.970422,25,27.790753,0.572495,-3.363248,1,9.376712,-1.60504,-6.771672,4,11.226438,-1.104381,-6.122058
2014/10/6,91,150.624315,-1.758059,-57.866256,112,85.510205,7.228198,19.261597,35,46.879452,-15.607432,3.72798,45,27.755137,5.657883,11.58698,6,9.349315,-1.23022,-2.119095,11,11.188082,0.730094,-0.918176
2014/10/7,201,150.366781,19.57185,31.06137,194,85.334863,-4.426369,113.091505,12,46.734247,-21.300126,-13.43412,62,27.714041,2.325463,31.960496,4,9.313699,-1.97611,-3.337589,20,11.152466,-1.184518,10.032052
2014/10/8,346,150.229795,-2.345959,198.116164,225,85.249932,-8.139839,147.889907,30,46.750685,-20.514053,3.763368,57,27.735959,1.579801,27.68424,2,9.313699,-1.900682,-5.413017,22,11.144247,-1.015568,11.871321
2014/10/9,415,150.248973,-1.722214,266.473242,180,84.811575,-15.096688,110.285113,58,46.835616,-15.520674,26.685058,49,27.779795,-1.665861,22.886067,7,9.289041,-1.002398,-1.286643,20,11.122329,-1.67881,10.556481
2014/10/10,376,150.413356,-13.9471,239.533744,93,84.830753,-16.68025,24.849496,27,46.882192,-18.8483,-1.033892,32,27.779795,0.168842,4.051363,4,9.289041,-1.481675,-3.807366,14,11.127808,-1.343194,4.215385
2014/10/11,258,150.616096,-16.506917,123.890822,15,84.614315,-8.834359,-60.779956,21,46.810959,-21.015423,-4.795536,12,27.703082,3.92592,-19.629002,2,9.250685,-0.801651,-6.449034,1,11.078493,-1.089084,-8.989409
2014/10/12,28,150.284589,-14.731347,-107.553242,24,84.356781,2.670435,-63.027216,23,46.679452,-18.582546,-5.096906,17,27.648288,6.599436,-17.247723,2,9.215068,-1.215616,-5.999453,2,11.040411,0.414546,-9.454957
2014/10/13,43,149.985959,8.790571,-115.77653,70,84.115685,9.349202,-23.464887,26,46.550685,-15.567935,-4.98275,33,27.634589,8.931627,-3.566217,3,9.171233,-0.62863,-5.542603,5,10.996575,1.416601,-7.413176
2014/10/14,116,149.575,17.231667,-50.806667,86,84.433493,9.93733,-8.370823,28,46.575342,-15.054807,-3.520536,26,27.675685,6.934139,-8.609824,5,9.168493,-0.757149,-3.411344,5,10.985616,1.251989,-7.237606
2014/10/15,108,149.739384,20.824361,-62.563745,72,84.512945,-1.742122,-10.770823,33,46.583562,-15.756747,2.173186,27,27.612671,2.014961,-2.627632,5,9.154795,-0.623256,-3.531538,5,10.95274,-0.248696,-5.704044
2014/10/16,106,149.605137,-3.882717,-39.72242,118,84.586918,11.59281,21.820273,24,46.578082,-22.578208,0.000126,54,27.596233,8.272723,18.131044,6,9.146575,-0.6382,-2.508376,10,10.919863,0.504501,-1.424364
2014/10/17,178,149.525685,16.301758,12.172557,172,84.781438,-4.065295,91.283857,51,46.545205,-21.753323,26.208117,64,27.653767,5.525463,30.82077,11,9.165753,-0.475871,2.310117,20,10.911644,0.673679,8.414678
2014/10/18,251,149.509247,8.313402,93.177351,237,84.836233,7.092125,145.071642,30,46.567123,-21.350811,4.783688,59,27.615411,5.200806,26.183783,5,9.152055,-1.192252,-2.959803,22,10.892466,1.511806,9.595728
2014/10/19,338,149.47089,21.668882,166.860228,143,84.901986,12.159248,45.938766,15,46.589041,-26.348528,-5.240513,38,27.612671,6.534367,3.852962,1,9.152055,-1.181312,-6.970743,13,10.876027,1.012035,1.111938
2014/10/20,269,149.495548,29.495366,90.009086,69,84.975959,1.25765,-17.233609,10,46.572603,-23.505834,-13.066769,28,27.596233,2.376605,-1.972838,10,9.157534,-0.764531,1.606997,10,10.859589,-0.568102,-0.291487
2014/10/21,114,149.544863,2.859521,-38.404384,102,84.973219,-8.414953,25.441734,2,46.545205,-26.010857,-18.534349,35,27.596233,1.874778,5.528989,6,9.157534,-1.164637,-1.992897,10,10.840411,-1.317646,0.477235
2014/10/22,167,149.465411,-13.809429,31.344018,120,84.929384,-1.345775,36.416391,4,46.432877,-23.017478,-19.415399,43,27.607192,6.044185,9.348624,7,9.146575,-1.49073,-0.655845,14,10.818493,-0.900066,4.081573
2014/10/23,198,149.322945,-1.155319,49.832374,206,84.992397,25.031166,95.976437,22,46.408219,-20.498985,-3.909234,50,27.612671,10.551719,11.83561,6,9.130137,-1.382187,-1.74795,21,10.813014,2.602217,7.584769
2014/10/24,304,149.229795,46.973904,107.796301,223,84.973219,36.123631,101.903149,27,46.441096,-21.323642,1.882546,53,27.609932,14.055372,11.334697,3,9.116438,-1.047123,-5.069316,23,10.807534,3.352902,8.839563
2014/10/25,405,149.164041,72.339886,183.496073,65,85.104726,9.545093,-29.649819,31,46.641096,-22.834829,7.193734,22,27.651027,4.393043,-10.04407,1,9.143836,-1.945993,-6.197843,7,10.823973,-0.562166,-3.261806
2014/10/26,126,149.353082,10.528927,-33.882009,55,85.184178,-17.827853,-12.356326,21,46.726027,-24.751496,-0.974531,29,27.659247,1.397153,-0.056399,8,9.154795,-1.259908,0.105114,5,10.832192,-2.14276,-3.689432
2014/10/27,91,149.424315,-27.692077,-30.732238,82,85.110205,-1.617921,-1.492284,19,46.69589,-21.812683,-5.883207,33,27.651027,-0.017231,5.366204,8,9.152055,-1.426461,0.274406,8,10.832192,-2.72792,-0.104272
2014/10/28,151,149.364041,-23.522214,25.158173,123,85.074589,10.316554,27.608857,15,46.720548,-23.716108,-8.00444,51,27.637329,5.069984,18.292688,8,9.141096,-1.279964,0.138868,13,10.843151,-0.559198,2.716047
2014/10/29,193,149.383219,9.18121,34.43557,152,85.036233,17.0887,49.875067,6,46.726027,-22.027295,-18.698732,60,27.62637,7.662221,24.711409,12,9.121918,-0.777697,3.65578,18,10.843151,0.943998,6.212851
2014/10/30,240,149.369521,34.468197,56.162283,125,84.948562,11.598061,28.453378,9,46.580822,-24.426382,-13.15444,44,27.651027,4.824322,11.524651,8,9.119178,-0.946549,-0.172629,19,10.85137,0.362948,7.785682
2014/10/31,237,149.388699,14.990343,72.620959,65,84.96774,6.764316,-26.732056,22,46.649315,-22.448208,-2.201107,28,27.664726,5.649938,-5.314664,3,9.119178,-0.788009,-5.331169,8,10.859589,0.109432,-2.969021
2014/11/1,96,149.418836,14.317283,-67.736119,20,84.877329,6.112947,-70.990275,27,46.646575,-26.878574,7.231998,15,27.637329,6.989892,-19.627221,2,9.113699,-0.59039,-6.523308,1,10.862329,0.275642,-10.137971
2014/11/2,32,149.298288,14.082352,-131.38064,43,84.874589,5.945595,-47.820184,32,46.679452,-23.308711,8.629259,29,27.645548,6.328933,-4.974481,3,9.119178,-0.085469,-6.033709,5,10.865068,1.19208,-7.057149
2014/11/3,78,149.142123,15.676644,-86.818767,108,84.926644,17.364773,5.708583,14,46.687671,-30.224464,-2.463207,45,27.645548,10.911582,6.44287,14,9.130137,0.179626,4.690237,14,10.867808,2.608975,0.523216
2014/11/4,192,149.147603,39.035777,3.816621,64,84.803356,13.111577,-33.914933,26,46.654795,-29.293414,8.638619,30,27.609932,9.912267,-7.522198,4,9.089041,-1.287417,-3.801624,10,10.85137,2.524729,-3.376099
2014/11/5,119,148.87363,33.888973,-63.762603,23,84.811575,4.203129,-66.014705,29,46.671233,-26.973551,9.302318,12,27.596233,4.252678,-19.848911,4,9.080822,-1.112386,-3.968436,3,10.834932,0.110802,-7.945733
2014/11/6,45,148.832534,10.128927,-113.961462,61,84.784178,-7.380432,-16.403746,15,46.591781,-26.79524,-4.79654,26,27.585274,1.255189,-2.840463,8,9.072603,-1.181029,0.108426,9,10.832192,-0.63897,-1.193222
2014/11/7,131,148.698288,-11.934771,-5.763516,66,84.685548,-3.204633,-15.480915,22,46.515068,-28.297524,3.782455,33,27.557877,5.341262,0.100861,8,9.036986,-0.697082,-0.339904,10,10.85411,0.027469,-0.881578
2014/11/8,161,148.575,5.240115,7.184885,55,84.625274,5.814545,-35.439819,26,46.438356,-28.714647,8.276291,32,27.555137,6.512038,-2.067175,3,9.00411,-1.028132,-4.975977,8,10.900685,4.612172,-7.512857
2014/11/9,140,148.506507,16.750845,-25.257352,67,84.595137,1.586463,-19.1816,12,46.424658,-26.222181,-8.202476,41,27.563356,1.090806,12.345838,4,9.00411,-1.425106,-3.579003,10,10.925342,-0.138285,-0.787058
2014/11/10,153,148.492808,2.168882,2.33831,57,84.534863,0.20701,-27.741874,29,46.353425,-30.074236,12.720811,20,27.566096,4.842632,-12.408728,1,9.00137,-1.361104,-6.640266,6,10.922603,1.444135,-6.366738
2014/11/11,89,148.342123,5.795137,-65.137261,42,84.575959,4.644682,-47.220641,31,46.441096,-27.485195,12.044099,7,27.598973,4.770029,-25.369002,1,8.993151,-1.026306,-6.966845,1,10.933562,1.610802,-11.544364
2014/11/12,26,148.399658,8.904041,-131.303699,38,84.622534,2.884179,-49.506714,21,46.468493,-28.248437,2.779944,26,27.596233,3.100623,-4.696856,3,8.990411,-0.702802,-5.287609,5,10.939041,1.775414,-7.714455
2014/11/13,79,148.402397,2.408379,-71.810777,53,84.417055,0.293198,-31.710253,18,46.476712,-30.929944,2.453231,31,27.546918,8.189207,-4.736125,7,8.984932,-0.526915,-1.458017,8,10.939041,2.774729,-5.71377
2014/11/14,113,148.224315,26.081667,-61.305982,136,84.397877,13.154727,38.447396,1,46.553425,-30.680857,-14.872568,58,27.533219,10.02939,20.437391,24,8.979452,1.257427,13.763121,23,10.944521,3.941852,8.113627
2014/11/15,228,148.133904,27.936233,51.929863,96,84.493767,-0.077236,11.583469,22,46.479452,-30.062592,5.58314,35,27.494863,5.288979,2.216158,13,8.963014,0.595167,3.441819,18,10.95,2.52587,4.52413
2014/11/16,171,148.232534,4.965685,17.80178,29,84.406096,4.430755,-59.836851,24,46.254795,-29.469441,7.214647,21,27.470205,1.951536,-8.421742,7,8.924658,0.009474,-1.934132,4,10.944521,1.44482,-8.389341
2014/11/17,73,148.106507,1.158151,-76.264658,82,84.244452,9.747992,-11.992444,7,46.057534,-30.960081,-8.097454,43,27.434589,4.954732,10.610678,18,8.90274,0.567028,8.530233,13,10.925342,2.695733,-0.621076
2014/11/18,161,147.764041,13.600617,-0.364658,256,84.000616,19.66074,152.338644,1,45.950685,-30.673551,-14.277134,69,27.393493,8.207701,33.398806,31,8.894521,1.588964,20.516515,38,10.908904,3.195277,23.895819
2014/11/19,366,147.533904,27.164544,191.301552,283,83.841712,28.845443,170.312845,2,45.791781,-33.459852,-10.331929,74,27.368836,10.796742,35.834423,21,8.858904,1.237918,10.903178,40,10.889726,4.864227,24.246047
2014/11/20,403,147.339384,45.366142,210.294475,181,83.66637,19.389887,77.943743,13,45.794521,-26.614738,-6.179782,55,27.341438,7.302906,20.355656,10,8.847945,0.099638,1.052417,25,10.873288,2.948245,11.178467
2014/11/21,254,147.164041,19.806553,87.029406,45,83.652671,-7.893104,-30.759568,16,45.813699,-26.781542,-3.032157,29,27.357877,1.970943,-0.328819,7,8.842466,-0.463813,-1.378652,6,10.876027,-0.468194,-4.407834
2014/11/22,99,147.194178,-17.122899,-31.071279,101,83.625274,1.386729,15.987997,1,46.046575,-29.124008,-15.922568,45,27.379795,3.554276,14.06593,15,8.853425,0.790886,5.355689,20,10.881507,0.614683,8.50381
2014/11/23,191,147.240753,-2.459885,46.219132,74,83.575959,-2.252579,-7.32338,17,46.29589,-30.307341,1.01145,36,27.398973,5.055417,3.54561,7,8.883562,0.128489,-2.01205,16,10.889726,0.532035,4.578239
2014/11/24,157,147.361301,2.13121,7.507488,127,83.66363,3.834408,39.501962,8,46.460274,-30.144327,-8.315947,44,27.363356,7.141262,9.495382,19,8.910959,1.290886,8.798155,22,10.897945,2.948017,8.154038
2014/11/25,230,147.635274,15.793996,66.57073,231,83.630753,26.94217,120.427076,1,46.649315,-30.728574,-14.920741,61,27.32774,8.98076,24.6915,21,8.921918,1.558603,10.519479,37,10.911644,4.698017,21.39034
2014/11/26,345,147.87637,27.555411,169.568219,92,83.699247,13.371166,-5.070412,24,46.665753,-26.205971,3.540218,28,27.297603,2.650395,-1.947997,7,8.949315,0.908512,-2.857827,11,10.928082,2.115596,-2.043679
2014/11/27,126,148.131164,1.157923,-23.289087,102,83.633493,23.214316,-4.84781,12,46.561644,-31.791587,-2.770056,36,27.278425,7.569116,1.152459,13,8.941096,3.526731,0.532173,14,10.939041,4.115825,-1.054866
2014/11/28,170,148.224315,23.246964,-1.471279,257,83.46911,22.647421,150.883469,1,46.391781,-31.610994,-13.780787,48,27.234589,6.661353,14.104057,13,8.886301,3.015681,1.098018,36,10.925342,5.950985,19.123673
2014/11/29,350,148.180479,27.759293,174.060228,156,83.291027,35.312033,37.396939,29,46.312329,-24.630629,7.3183,19,27.198973,3.66044,-11.859413,7,8.823288,0.779623,-2.60291,10,10.889726,4.201213,-5.090939
2014/11/30,145,148.087329,14.827329,-17.914658,66,83.430753,7.070709,-24.501463,25,46.356164,-26.348437,4.992272,8,27.22363,3.831901,-23.055532,3,8.839726,1.312967,-7.152693,2,10.897945,4.283861,-13.181806
2014/12/1,54,148.196918,8.251987,-102.448904,48,83.452671,-6.087053,-29.365618,11,46.252055,-28.586336,-6.665718,25,27.215411,4.251308,-6.466719,11,8.847945,1.025076,1.126979,8,10.908904,1.284546,-4.19345
2014/12/2,112,148.213356,-8.146643,-28.066713,52,83.474589,4.452901,-35.92749,29,46.120548,-24.062364,6.941816,14,27.193493,0.674824,-13.868317,5,8.845205,-0.333524,-3.511681,5,10.903425,0.120163,-6.023587
2014/12/3,63,148.17226,-19.857374,-65.314886,37,83.441712,-3.311483,-43.13023,28,45.942466,-25.558482,7.616017,10,27.179795,1.507244,-18.687038,3,8.836986,-0.604243,-5.232743,2,10.903425,-0.212714,-8.690711
2014/12/4,37,148.109247,-22.01331,-89.095936,42,83.397877,-8.138423,-33.259453,24,45.843836,-28.309396,6.46556,24,27.166096,6.259755,-9.425851,9,8.826027,0.805628,-0.631656,5,10.906164,0.038884,-5.945048
2014/12/5,76,148.032534,-10.82815,-61.204384,71,83.312945,6.709522,-19.022467,15,45.936986,-28.13588,-2.801107,37,27.141438,8.014093,1.844468,19,8.806849,2.419409,7.773742,15,10.886986,2.790939,1.322075
2014/12/6,137,147.939384,5.112032,-16.051416,58,83.315685,7.373449,-32.689134,23,45.915068,-28.579715,5.664647,24,27.144178,4.430532,-7.57471,15,8.806849,2.144686,4.048465,11,10.895205,2.457377,-2.352583
2014/12/7,119,147.985959,-6.56331,-22.422649,58,83.217055,10.713106,-35.930161,16,45.89589,-31.155743,1.259852,29,27.103082,7.353363,-5.456445,14,8.79863,0.788816,4.412554,9,10.884247,3.709204,-5.59345
2014/12/8,122,147.835274,11.051302,-36.886576,255,83.280068,25.860378,145.859553,2,45.975342,-35.754601,-8.220741,59,27.119521,14.606559,17.27392,41,8.809589,4.092256,28.098155,54,10.900685,7.459204,35.640111
2014/12/9,382,147.939384,54.877329,179.183287,153,83.244452,7.568026,62.187521,25,45.956164,-28.41419,7.458026,33,27.114041,5.855189,0.03077,24,8.806849,1.842745,13.350406,25,10.895205,3.04482,11.059974
2014/12/10,199,147.911986,12.480297,38.607717,39,83.137603,-11.790021,-32.347581,26,45.890411,-25.932455,6.042044,16,27.105822,1.777107,-12.882929,8,8.806849,1.189478,-1.996327,4,10.897945,0.627469,-7.525414
2014/12/11,72,147.810616,-17.122443,-58.688174,42,83.030753,43.965915,-84.996668,22,45.767123,-30.918071,7.150948,12,27.092123,4.6956,-19.787723,5,8.80411,1.530082,-5.334192,2,10.892466,2.545505,-11.437971
2014/12/12,51,147.665411,18.555183,-115.220594,57,82.86363,-3.773811,-22.089819,17,45.665753,-27.865103,-0.80065,25,27.059247,1.531217,-3.590463,12,8.793151,1.525589,1.68126,8,10.878767,2.129295,-5.008062
2014/12/13,111,147.438014,-8.927009,-27.511005,91,82.784178,-9.147156,17.362978,8,45.50411,-29.033825,-8.470285,42,27.053767,5.19697,9.749263,22,8.790411,1.608786,11.600803,19,10.878767,2.960345,5.160888
2014/12/14,174,147.303767,1.293767,25.402465,95,82.693767,-7.929063,20.235295,26,45.479452,-28.091587,8.612135,26,27.042808,3.205417,-4.248226,17,8.790411,0.816761,7.392828,14,10.886986,1.211259,1.901755
2014/12/15,130,147.246233,-11.677009,-5.569224,31,82.688288,-14.479291,-37.208997,25,45.547945,-24.890674,4.342729,7,27.078425,-1.289331,-18.789093,3,8.815068,-0.487653,-5.327416,3,10.889726,0.13135,-8.021076
2014/12/16,44,147.17226,-28.702123,-74.470137,88,82.581438,-5.634085,11.052647,14,45.591781,-27.581998,-4.009782,35,27.089384,2.959527,4.951089,19,8.812329,1.844311,8.343361,15,10.886986,1.71377,2.399244
2014/12/17,161,147.057192,-5.688881,19.631689,121,82.449932,4.953586,33.596483,3,45.452055,-28.908026,-13.544029,43,27.075685,7.379162,8.545153,45,8.809589,3.710912,32.479499,34,10.881507,4.297332,18.821162
